2244	ENTERTAINMENT: Secrets rule Westeros in new 'Games of Thrones' trailer	http://www.sourcenewspapers.com/articles/2014/03/10/news/doc531dfb41178fe775068785.txt	Shelby Township Source Newspapers	e
2245	Game Of Thrones mixtape Catch The Throne goes online	http://www.bbc.co.uk/newsbeat/26519875	BBC News	e
2246	Game of Thrones running out of synonyms for 'vengeance' in latest season 4 trailer	http://www.independent.co.uk/arts-entertainment/tv/news/game-of-thrones-running-out-of-synonyms-for-vengeance-in-latest-season-4-trailer-9181387.html	The Independent	e
2247	"Watch the New Game of Thrones Trailer, Now With More Dragons (VIDEO)"	http://www.tv.com/shows/game-of-thrones/community/post/game-of-thrones-season-4-trailer-secrets-139446784596/	TV.com	e
2248	HBO Releases A Third 'Game Of Thrones' Trailer	http://sciencefiction.com/2014/03/10/hbo-releases-third-game-thrones-trailer/	Science Fiction	e
2249	Epic new 'Game Of Thrones' Season 4 trailer showcases blood and vengeance	http://www.dnaindia.com/entertainment/video-epic-new-game-of-thrones-season-4-trailer-showcases-blood-and-vengeance-1968427	Daily News \& Analysis	e
2250	Secrets rule Westeros in new 'Game of Thrones' trailer	http://www.denverpost.com/news/ci_25311228/secrets-rule-westeros-new-games-thrones-trailer	Denver Post	e
2251	Video: Secrets rule Westeros in new 'Games of Thrones' trailer	http://www.sltrib.com/sltrib/entertainment2/57659715-223/cersei-finally-iframe-jon.html.csp	Salt Lake Tribune	e
2252	Game of Thrones Season 4: Trailer #3 - Secrets	http://www.mania.com/game-thrones-season-4-trailer-3-secrets_article_139366.html	Mania	e
2253	New 'Game of Thrones' season 4 trailer has us counting the days until Winter  ...	http://guyism.com/entertainment/tv/new-game-thrones-season-4-trailer-us-counting-days-winter-comes.html	Guyism	e
2254	HBO releases new trailer for 'Game of Thrones' season four	http://www.upi.com/Entertainment_News/2014/03/10/HBO-releases-new-trailer-for-Game-of-Thrones-season-four/7621394458981/	UPI.com	e
2255	"'Game of Thrones' trailer about vengeance, justice"	http://jam.canoe.ca/Television/2014/03/10/21523841.html	CANOE	e
2256	Get the Most Popular Beauty World News Stories in a Weekly Newsletter	http://www.beautyworldnews.com/articles/8192/20140310/game-of-thrones-season-4-premieres-trailer-as-release-date-of-episode-1-nears-spoilers-preview-sansa-crushed-over-stark-massacre-as-daenerys-targaryen-fights-to-be-more-than-the-mother-of-dragons.htm	Beauty World News	e
2257	"It's a Sad, Sansa Stark World in the Latest Game of Thrones Trailer"	http://jezebel.com/its-a-sad-sansa-stark-world-in-the-latest-game-of-thr-1540378616	Jezebel	e
2258	'Game Of Thrones' Season 4 Spoilers: Revealing Promo Hints What To Expect In  ...	http://www.ibtimes.com/game-thrones-season-4-spoilers-revealing-promo-hints-what-expect-new-dark-season-video-1560438	International Business Times	e
2259	Game Of Thrones Seasons 1-3 Land On Sky Now TV	http://www.geeky-gadgets.com/game-of-thrones-seasons-1-3-land-on-sky-now-tv-10-03-2014/	Geeky gadgets	e
2260	'Game Of Thrones' Season 4 Trailer: Sansa Stark Deals With Trauma From Red  ...	http://www.hngn.com/articles/26160/20140310/game-of-thrones-season-4-trailer-sansa-stark-deals-with-trauma-from-red-wedding-cersei-lannister-talks-power-watch.htm	Headlines \& Global News	e
2261	The New Game Of Thrones Season 4 Trailer SLAYS ?�� And It's Chock-Full Of  ...	http://perezhilton.com/2014-03-10-game-of-thrones-season-4-trailer-secrets-video-hbo	PerezHilton.com	e
2262	Game Of Thrones Is Almost Here & We Have The Trailer To Prove It	http://www.refinery29.com/2014/03/64066/game-of-thrones-final-trailer	Refinery29	e
2263	Game of Thrones Season 4 Spoilers: What Happens in the First Four Episodes?	http://www.wetpaint.com/game-of-thrones/articles/2014-03-10-season-4-spoilers-what-happens	Wetpaint	e
2264	Watch Now: 'We Can Avenge Them!' New Game Of Thrones Season 4 Trailer  ...	http://www.entertainmentwise.com/news/143139/1/Watch-Now-We-Can-Avenge-Them-New-Game-Of-Thrones-Season-4-Trailer-Teases-Epic-Battle-For-Vengeance	Entertainmentwise	e
2265	"5 essential observations from Secrets, the new Game of Thrones series 4 trailer"	http://www.mirror.co.uk/tv/tv-news/game-thrones-secret-trailer-verdict-3225552	Mirror.co.uk	e
2266	'Game of Thrones' Season 4 Trailer #3: Answer Injustice with Justice	http://screenrant.com/game-thrones-season-4-trailer-preview/	Screen Rant	e
2267	Game of Thrones Preview: What Good is Power?	http://www.thehollywoodgossip.com/2014/03/game-of-thrones-preview-what-good-is-power/	The Hollywood Gossip	e
2268	?ǣGame of Thrones?ǥ season 4: Watch the new trailer	http://www.kmov.com/entertainment/Game-of-Thrones-season-4-Watch-the-new-trailer-249278341.html	KMOV.com	e
2269	Game Of Thrones Season 4 Gets Third Trailer	http://www.denofgeek.us/tv/game-of-thrones/233657/game-of-thrones-season-4-gets-third-trailer	Den of Geek \(US\)	e
2270	Third Game of Thrones trailer released	http://www.scotsman.com/what-s-on/film/third-game-of-thrones-trailer-released-1-3334886	Scotsman \(blog\)	e
2271	Spoiler alert: New Game of Thrones season four trailer promises revenge and  ...	http://www.express.co.uk/news/showbiz/464028/Spoiler-alert-New-Game-of-Thrones-season-four-trailer-promises-revenge-and-justice	Express.co.uk	e
2272	"New 'Game of Thrones' Season 4 Trailer: ""I Will Answer Injustice with Justice!"""	http://screencrush.com/game-of-thrones-season-4-trailer-two-swords/	ScreenCrush	e
2273	"HBO Releases Third ""Game Of Thrones"" Season 4 Trailer: WATCH"	http://www.newnownext.com/hbo-releases-another-game-of-thrones-season-4-trailer-watch/03/2014/	NewNowNext	e
2274	New Game Of Thrones Season 4 Trailer Teases Epic Battle For Vengeance  ...	http://www.entertainmentwise.com/news/143139/New-Game-Of-Thrones-Season-4-Trailer-Teases-Epic-Battle-For-Vengeance-WATCH	Entertainmentwise	e
2275	"Latest ""Game Of Thrones"" Trailer Reveals Nothing New, But Here Are Some  ..."	http://www.contactmusic.com/article/game-of-thrones-season-4-new-trailer_4103871	Contactmusic.com	e
2276	Stunning Third Trailer for 'Game of Thrones' Season 4	http://www.filmoria.co.uk/2014/03/stunning-third-trailer-game-thrones-season-4/	Filmoria	e
2277	7 key moments from the new Game of Thrones trailer	http://metro.co.uk/2014/03/10/7-key-moments-from-the-new-game-of-thrones-trailer-4511118/	Metro	e
2278	"Watch 'Secrets', The New Game of Thrones Season 4 Trailer"	http://time.com/18007/new-game-of-thrones-trailer/	TIME	e
2279	New 'Game Of Thrones' season four trailer revealed - watch	http://www.nme.com/filmandtv/news/new-game-of-thrones-season-four-trailer-revealed/333694	NME.com	e
2280	Game of Thrones: Here's the new trailer	http://www.thestar.com/entertainment/stargazing_blog/2014/03/game_of_thrones__here_s_the_new_trailer.html	Toronto Star \(blog\)	e
2281	Game Of Thrones Season 4 Plot Direction And Details Revealed	http://www.thenewsreports.com/game-of-thrones-season-4-plot-direction-and-details-revealed/4192/leer	The News Reports	e
2282	"Game of Thrones Mixtape Featuring Big Boi, Wale & Common Streaming"	"http://www.antimusic.com/news/14/March/10Game_of_Thrones_Mixtape_Featuring_Big_Boi,_Wale_-_Common_Streaming.shtml"	antiMUSIC.com	e
2283	"Game of Thrones Spoilers: Old Friends, Bold Plans, New Champions"	http://www.tvfanatic.com/2014/03/game-of-thrones-spoilers-old-friends-bold-plans-new-champions/	TV Fanatic	e
2284	VIDEO: Game Of Thrones season 4 trailer is EPIC	http://www.dailystar.co.uk/showbiz-tv/hot-tv/368990/VIDEO-Game-Of-Thrones-season-4-trailer-is-EPIC	Daily Star	e
2285	"'Game of Thrones' Season 4 Trailer, Spoilers: What to Expect When the Series  ..."	http://www.ibtimes.co.in/articles/542595/20140310/game-thrones-season-4-spoilers-trailer.htm	"International Business Times, India Edition"	e
2286	Game of Thrones Season 4 Trailer Released: The Epic Journey of Treachery  ...	http://www.ibtimes.co.uk/game-thrones-season-4-trailer-released-epic-journey-treachery-nobility-begins-1439567	International Business Times UK	e
2287	Game Of Thrones Teaser Trailer Released	http://www.key103.co.uk/news/entertainment/20140310-game-of-thrones-teaser-trailer-released/	Key 103 Manchester	e
2288	"Game of Thrones season four trailer: dragons, death and deception ?�� video"	http://www.theguardian.com/tv-and-radio/2014/mar/10/game-of-thrones-season-four-trailer-video	The Guardian	e
2289	New Game of Thrones trailer: Big dragons! Jon Snow being moody! Someone  ...	http://www.heatworld.com/Entertainment/TV/2014/02/New-Game-of-Thrones-trailer-Big-dragons-Jon-Snow-being-moody-Someone-getting-stabbed-/	heatworld	e
2290	VIDEO: Game of Thrones season four new trailer airs - and it looks amazing!	http://www.southwales-eveningpost.co.uk/VIDEO-Game-Thrones-season-new-trailer-airs-looks/story-20787901-detail/story.html	Southwales Evening Post	e
2291	WATCH: Secrets Of 'Game Of Thrones' Season 4	http://www.etonline.com/dailyfirst/144193_Game_Of_Thrones_Secret_Season_4_Trailer/	Entertainment Tonight News	e
2292	?ǣWho can we trust??ǥ Watch a new trailer for Game Of Thrones series four	http://www.gq-magazine.co.uk/entertainment/articles/2014-03/10/game-of-thrones-season-4-trailer	GQ.com	e
2293	Tyrion Lannister voted favourite Game Of Thrones character as new season 4  ...	http://primetime.unrealitytv.co.uk/tyrion-lannister-voted-favourite-game-thrones-character-new-season-4-promo-lands/	Unreality TV	e
2294	Game of Thrones series 1-3 available for catch-up on NOW TV and Sky  ...	http://www.pocket-lint.com/news/127785-game-of-thrones-series-1-3-available-for-catch-up-on-now-tv-and-sky-ondemand-ahead-of-season-4-premiere	Pocket-lint.com	e
2295	"HBO teases ""Game of Thrones"" season 4 with new promo video"	http://www.panarmenian.net/eng/news/176658/HBO_teases_Game_of_Thrones_season_4_with_new_promo_video	PanARMENIAN.Net	e
2296	TV Trailer: 'Game Of Thrones' Season 4	http://www.tvwise.co.uk/2014/03/tv-trailer-got-season-4/	TVWise	e
2297	"Game of Thrones has a new, spine-tingling trailer"	http://www.news.com.au/entertainment/tv/watch-the-spinetingling-new-trailer-for-game-of-thrones-season-four/story-e6frfmyi-1226850737362	NEWS.com.au	e
2298	New Games Of Thrones Trailer (Video)	http://www.geeky-gadgets.com/new-games-of-thrones-trailer-video-10-03-2014/	Geeky gadgets	e
2299	"Epic New Trailer for Season Four of Game of Thrones; ""Secrets"""	http://www.heyuguys.co.uk/epic-new-trailer-season-four-game-thrones-secrets/\?utm_campaign=news	HeyUGuys	e
2300	New trailer for Game Of Thrones Season 4: watch now	http://www.totalfilm.com/news/new-trailer-for-game-of-thrones-season-4-watch-now	Total Film	e
2301	'Game of Thrones' New Season 4 Trailer: Dany to Answer Injustice With Justice	http://www.aceshowbiz.com/news/view/00069070.html	AceShowbiz	e
2302	'Game of Thrones' Season 4 Trailer 3: Secrets	http://www.craveonline.com/tv/previews/657383-game-of-thrones-season-4-trailer-3-secrets	Crave Online	e
2303	Secrets trailer for Game of Thrones season 4	http://www.flickeringmyth.com/2014/03/secrets-trailer-for-game-of-thrones.html	Flickering Myth \(blog\)	e
2304	Watch: New Trailer For 'Game Of Thrones' Season 4 Plus Plot Details For First  ...	http://blogs.indiewire.com/theplaylist/watch-new-trailer-for-game-of-thrones-season-4-plus-plot-details-for-first-four-episodes-20140309	Indie Wire \(blog\)	e
2305	Watch the Latest Game of Thrones Trailer	http://www.vulture.com/2014/03/watch-the-latest-game-of-thrones-trailer.html	Vulture	e
2306	'Game of Thrones' Premieres in April ?�� 'Catch the Throne' Songs Released	http://au.ibtimes.com/articles/542484/20140310/game-thrones-season-4-premiere-songs-album.htm	International Business Times AU	e
2307	Third Game of Thrones: Season 4 Trailer	http://www.ign.com/articles/2014/03/10/third-game-of-thrones-season-4-trailer	IGN	e
2308	Secrets Are Revealed in New 'Game of Thrones' Season 4 Trailer	http://www.justjared.com/2014/03/09/secrets-are-revealed-in-new-game-of-thrones-season-4-trailer/	Just Jared	e
2309	"'Game of Thrones' releases new Season 4 trailer: Watch the epic, extended  ..."	http://blog.zap2it.com/frominsidethebox/2014/03/game-of-thrones-releases-new-season-4-trailer-watch-the-epic-extended-sneak-peek.html	Zap2it.com \(blog\)	e
2310	'Game of Thrones': Get your fill of dragons with this brand-new Season 4 trailer	http://www.hitfix.com/news/game-of-thrones-get-your-fill-of-dragons-with-this-brand-new-season-4-trailer	HitFix	e
2311	New ?ǣSecrets?ǥ Trailer For Season 4 Of 'Game Of Thrones'	http://www.flicksandbits.com/2014/03/10/new-secrets-trailer-for-season-4-of-game-of-thrones/66659/	Flicks and bits	e
2312	"New Game Of Thrones Season 4 Trailer, The World's Fallen Apart"	http://www.cinemablend.com/television/Game-Thrones-Season-4-Trailer-World-Fallen-Apart-62697.html	Cinema Blend	e
2313	"New Game of Thrones Season 4 Trailer: ""Secrets"" in Westeros (VIDEO)"	http://www.wetpaint.com/game-of-thrones/articles/2014-03-09-season-4-trailer-secrets-westeros	Wetpaint	e
2314	Game Of Thrones Season 4 Trailer #3 Now Online	http://comicbook.com/blog/2014/03/09/game-of-thrones-season-4-trailer-3-now-online/	Comicbook.com \(blog\)	e
2315	Common Continues To Climb 'The Ladder' To Success [NEW MUSIC]	http://michronicleonline.com/2014/03/10/common-continues-to-climb-the-ladder-to-success-new-music/	Michronicleonline	e
2316	Common featured on Game of Thrones: The Mixtape	http://northdallasgazette.com/2014/03/09/common-featured-on-game-of-thrones-the-mixtape/	Northdallasgazette	e
2317	Game of Thrones season 4 premiere: HBO's Epic Fan experience at Barclays  ...	http://www.christiantoday.com/article/game.of.thrones.season.4.hbo.fan.experience.sold.out/36147.htm	ChristianToday	e
2318	"Game Of Thrones season 4: LOADS of spoilers from HBO, Lena Headey, John  ..."	http://primetime.unrealitytv.co.uk/game-thrones-season-4-loads-spoilers-hbo-lena-headey-john-bradley/	Unreality TV	e
2319	South by South Westeros comes to Austin (pictures)	http://news.cnet.com/2300-10797_3-10019776.html	CNET	e
2320	Game of Thrones Rap Album Drops Like Its Dragonfire Hot	http://www.escapistmagazine.com/news/view/132756-Game-of-Thrones-Rap-Album-Drops-Like-Its-Dragonfire-Hot	The Escapist	e
2321	HBO gives 'Game of Thrones' fans a peek into the future of storytelling	http://digiday.com/platforms/dstilleryes-game-of-thrones/	Digiday	e
2322	Interactive exhibit puts fans into Game of Thrones world	http://www.usatoday.com/story/tech/2014/03/07/sxsw-game-of-thrones-immersion-exhibit/6165585/	USA TODAY	e
2323	Lindsay Lohan wants 'integrity'	http://timesofindia.indiatimes.com/entertainment/english/hollywood/news-interviews/Lindsay-Lohan-wants-integrity/articleshow/31832459.cms	Times of India	e
2324	Pilot Episode of OWN's Lindsay Lohan Docu-Series Gets 'So-So' Ratings	http://www.fashiontimes.com/articles/3405/20140310/pilot-episode-of-own-lindsay-lohan-docu-series-gets-so-so-rating.htm	Fashion Times	e
2325	Lindsay Lohan's reality show off to a so-so start	http://www.statecolumn.com/2014/03/lindsay-lohans-reality-show-gets-decent-rating-will-it-survive/	State Column	e
2326	Lindsay Lohan Docu-series ?�� Episode 1 (Video)	http://allieiswired.com/archives/2014/03/lindsay-lohan-docu-series-episode-1-video/	Allie Is Wired	e
2327	Lindsay Lohan wants to live with integrity	http://www.echonews.com.au/news/lindsay-lohan-wants-live-integrity/2195052/	Northern Rivers Echo	e
2328	Reality shows shouldn't exploit their subjects	http://dailytrojan.com/2014/03/10/reality-shows-shouldnt-exploit-their-subjects/	Daily Trojan Online	e
2329	"The train wreck, brought to life"	http://www.avclub.com/tvclub/lindsay-part-one-202000	A.V. Club	e
2330	The 5 Most Eye-Opening Moments From the First Episode of Lindsay Lohan's  ...	http://popcrush.com/lindsay-lohan-new-tv-show-episode-1-eye-opening-moments/	PopCrush	e
2331	Lindsay review: Docuseries gives little fresh insight into Lohan's life	http://www.digitalspy.com/tv/news/a556466/lindsay-review-docuseries-gives-little-fresh-insight-into-lohans-life.html	Digital Spy	e
2332	Lindsay Lohan Insists She Is 'Completely Sober'	http://radaronline.com/exclusives/2014/03/lindsay-lohan-insists-completely-sober/	Radar Online	e
2333	"If You Missed Lindsay Last Night, Fear Not! We Have The Best Moments From  ..."	http://perezhilton.com/2014-03-10-lindsay-lohan-own-oprah-documentary-series-alexis-neiers-crying-yelling-gifs	PerezHilton.com	e
2334	Last Night's Episode Of Lindsay Will Make You SERIOUSLY Question Whether  ...	http://perezhilton.com/2014-03-10-lindsay-lohan-documentary-series-lindsay-own-oprah-bra-missing-own-one-crazy	PerezHilton.com	e
2335	"Lindsay's ratings, like the new Lindsay Lohan, are modest"	http://www.avclub.com/article/lindsays-ratings-new-lindsay-lohan-are-modest-202037	A.V. Club \(blog\)	e
2336	Lindsay Lohan Books Guest Stint On '2 Broke Girls'	http://www.tvequals.com/2014/03/10/lindsay-lohan-books-guest-stint-on-2-broke-girls/	TV Equals	e
2337	Few viewers for Lindsay Lohan's reality TV show	http://www.newsday.com/entertainment/celebrities/few-viewers-for-lindsay-lohan-s-reality-tv-show-1.7347502	Newsday	e
2338	"Uh-Oh, LiLo! Lindsay Lohan's Reality Show Flops In The Ratings! Don't Believe  ..."	http://perezhilton.com/2014-03-10-lindsay-lohan-own-tv-series-debuts-soft-in-ratings-loses-to-la-toya-jackson	PerezHilton.com	e
2339	Lindsay Lohan parties for 48 hours - then tells Oprah Winfrey she's through with  ...	http://www.irishmirror.ie/showbiz/celebrity-news/lindsay-lohan-parties-48-hours-3228128	Irish Mirror	e
2340	Rehab Really Pays Off For Lindsay Lohan! Oprah's Reality Star To Get $1  ...	http://perezhilton.com/2014-03-10-lindsay-lohan-rehab-journal-tell-all-book-one-million-dollars-whoa	PerezHilton.com	e
2341	Lindsay Lohan Docu-Series Debuts to Over 693000 Viewers on OWN	http://www.broadwayworld.com/bwwtv/article/Lindsay-Lohan-Docu-Series-Debuts-to-Over-693000-Viewers-on-OWN-20140310	Broadway World	e
2342	10 Observations on the Premiere of Lindsay Lohan's New Reality Show	http://www.papermag.com/2014/03/lindsay_lohan_reality_show.php	Papermag	e
2343	LINDSAY PREMIERES WITH OVER 693000 VIEWERS ON OWN: OPRAH  ...	http://www.thefutoncritic.com/ratings/2014/03/10/lindsay-premieres-with-over-693000-viewers-on-own-oprah-winfrey-network-138511/20140310own01/	The Futon Critic	e
2344	Lindsay Lohan's reality show ratings off to a fair start	http://www.nydailynews.com/entertainment/tv-movies/lindsay-lohan-reality-show-ratings-fair-start-article-1.1716917	New York Daily News	e
2345	"Et Tu, Oprah? 'Lindsay' Lohan Doc Just More Exploitative Celebrity Garbage"	http://observer.com/2014/03/et-tu-oprah-lindsay-lohan-doc-just-more-exploitative-celebrity-garbage/	New York Observer	e
2346	Lindsay Lohan reality show ratings modest	http://insidetv.ew.com/2014/03/10/lindsay-lohan-reality-show-ratings/	Entertainment Weekly \(blog\)	e
2347	Lindsay Lohan Tell All Book Coming After Oprah Winfrey Show on OWN?	http://www.nationalledger.com/pop-culture-news/lindsay-lohan-offered-1m-book-144202.shtml	National Ledger	e
2348	OWN's Lindsay Lohan Docuseries Debuts to 693000 Viewers	http://www.broadcastingcable.com/news/programming/owns-lindsay-lohan-docuseries-debuts-693000-viewers/129714	Broadcasting \& Cable	e
2349	Jimmy Fallon Playing Water Wars Card Game With Lindsay Lohan	http://whbl.com/blogs/television-blog/146/jimmy-fallon-playing-water-wars-card-game-with-lindsay-lohan/	WHBL Sheboygan \(blog\)	e
2350	The 12 Steps of Watching Lindsay Lohan's Chaotic New Reality Show	http://jezebel.com/the-12-steps-of-watching-lindsay-lohans-chaotic-new-re-1540454712	Jezebel	e
2351	OWN's Lindsay Lohan Series Debuts With Nearly 700000 Viewers	http://www.multichannel.com/content/own%E2%80%99s-lindsay-lohan-series-debuts-nearly-700000-viewers/148783	Multichannel News	e
2352	Lindsay Lohan's OWN Reality Series Launch Attracts 693000 Viewers	http://www.deadline.com/2014/03/lindsay-lohans-own-reality-series-opens-with-693000-viewers/	Deadline.com	e
2353	Lindsay starts soft on OWN	http://www.newsday.com/entertainment/tv/tv-zone-1.811968/lindsay-starts-soft-on-own-1.7345578	Newsday	e
2354	Reality TV is no answer for Lindsay Lohan's recovery	http://www.kansascity.com/2014/03/10/4879511/reality-tv-is-no-answer-for-lindsay.html	Kansas City Star	e
2355	The 3 Most Eye-Opening Moments of Oprah's Lindsay Premiere	http://www.styleite.com/tv/linsday-premiere-most-eye-opening-moments/	Styleite	e
2356	Lindsay Lohan's OWN Reality Show Debuts to 693000 Viewers	http://www.thewrap.com/own-lindsay-lohan-premiere-ratings	TheWrap	e
2357	TV Ratings: OWN's Lindsay Lohan Reality Show Gets a So-So Start	http://www.hollywoodreporter.com/live-feed/tv-ratings-owns-lindsay-lohan-687296	Hollywood Reporter	e
2358	Lindsay Lohan On OWN: Can She Resurrect Her Career?	http://earsucker.com/lindsay-lohan-can-resurrect-career-20750/	earsucker	e
2359	"Perez Gives Wendy Williams A Personal, No BS Take On Lindsay Lohan! Get  ..."	http://perezhilton.com/2014-03-10-lindsay-lohan-wendy-williams-perez-hilton-lupita-nyongo-interview-video	PerezHilton.com	e
2360	Lindsay Lohan's Premiere Called ?ǣBoring?ǥ	http://www.webpronews.com/lindsay-lohans-premiere-called-boring-2014-03	WebProNews	e
2361	"Instead of Laughing at Lindsay, We Should Be Reprimanding Oprah"	http://www.policymic.com/articles/84767/instead-of-laughing-at-lindsay-we-should-be-reprimanding-oprah	PolicyMic	e
2362	Oprah to Lindsay Lohan: 'The Vultures Are Ready to Pick Your Bones'	http://www.extratv.com/2014/03/10/oprah-to-lindsay-lohan-the-vultures-are-ready-to-pick-your-bones/\?adid=sidebar_widget_numbered	Extra	e
2363	'Lindsay' docu-series kicks off: Stop the chaos!	http://www.marshfieldnewsherald.com/usatoday/article/6243855	Marshfield News-Herald	e
2364	5 Ways Lindsay Lohan's Life Is Still Like <i>Mean Girls</i>	http://www.cosmopolitan.com/celebrity/news/lindsay-lohan-own-premiere	Cosmopolitan	e
2365	LiLo plays diva in new reality show	http://www.news.com.au/entertainment/tv/lilo-plays-the-diva-in-her-new-reality-show/story-e6frfmyi-1226850920709	NEWS.com.au	e
2366	Things We Learned from Lindsay Lohan's OWN Docu-series Debut	http://archive.firstcoastnews.com/video/default.aspx\?bctid=3323419253001	First Coast News	e
2367	Lindsay Lohan's Reality TV Show 'Lindsay' Makes For Painful Viewing	http://www.entertainmentwise.com/news/143189/1/Lindsay-Lohans-Reality-TV-Show-Lindsay-Makes-For-Painful-Viewing	Entertainmentwise	e
2368	Lohan finds inner peace with docu-series	http://www.thespec.com/whatson-story/4405341-lohan-finds-inner-peace-with-docu-series/	Hamilton Spectator	e
2369	Lindsay Lohan's reality TV show: are we supporters or enablers?	http://www.theguardian.com/tv-and-radio/2014/mar/10/lindsay-lohan-oprah-reality-show-supporters-enablers	The Guardian	e
2370	Lindsay Lohan opens up in new documentary series	http://www.azcentral.com/thingstodo/celebrities/free/20140310lindsay-lohan-documentary-series.html	azcentral	e
2371	5 Candid Quotes from Lindsay Lohan's OWN Docu-Series: 'There's Nothing Left  ...	http://www.reporter-times.com/entertainment/parade/entertainment/candid-quotes-from-lindsay-lohan-s-own-docu-series-there/article_cb24bb05-706f-5e28-8b0e-825e17e15d1d.html	Reporter-Times	e
2372	"Why I Root for Lindsay Lohan's Success, on OWN and Beyond"	http://www.babble.com/entertainment/why-i-root-for-lindsay-lohans-success-on-own-and-beyond/	Babble	e
2373	Lindsay Lohans reality show Whats the verdict - FOX5 Vegas - KVVU	http://www.fox5vegas.com/story/24930070/lindsay-lohans-reality-show-whats-the-verdict	KVVU Las Vegas	e
2374	Lindsay Lohans reality show Whats the verdict - FOX Carolina 21	http://www.foxcarolina.com/story/24930070/lindsay-lohans-reality-show-whats-the-verdict	WHNS Greenville	e
2375	Lindsay Lohans reality show Whats the verdict - WFSB 3 Connecticut	http://www.wfsb.com/story/24930070/lindsay-lohans-reality-show-whats-the-verdict	WFSB	e
2376	Lindsay Lohans reality show Whats the verdict - CBS 3 Springfield - WSHM	http://www.cbs3springfield.com/story/24930070/lindsay-lohans-reality-show-whats-the-verdict	WSHM-TV	e
2377	The Lindsay Lohan Documentary Series Produced By Oprah Winfrey: A Preview	http://www.mydaily.co.uk/2014/03/10/the-lindsay-lohan-documentary-a-preview/	MyDaily UK	e
2378	Lindsay Lohan Says She Feels Like A 'Prisoner' In First Episode Of Her New  ...	http://www.huffingtonpost.co.uk/2014/03/10/lindsay-lohan-documentary_n_4935148.html	Huffington Post UK	e
2379	Lindsay Lohan's New Docu-Series Shows Life Post-Rehab Is Challenging	http://www.starpulse.com/news/Noelle_Talmon/2014/03/10/a_sober_life_is_a_challenging_one_lind	Starpulse.com	e
2380	Lindsay Lohan's OWN series premiere: 'It's my last shot'	http://tv.msn.com/tv/article.aspx\?news=856189	Wonderwall	e
2381	"Lindsay Lohan disappoints in Oprah docu-series, shines on Jimmy Fallon [VIDEO]"	http://www.dose.ca/2014/03/10/lindsay-lohan-disappoints-oprah-docu-series-shines-jimmy-fallon-video	Dose.ca	e
2382	"Six Things You Need To Know About The Premiere Episode Of ""Lindsay  ..."	http://www.newnownext.com/six-things-lindsay-lohan-own-recap/03/2014/	NewNowNext	e
2383	10 Things We Learned About Lindsay Lohan From the Premiere of Exploitative  ...	http://flavorwire.com/444330/10-things-we-learned-about-lindsay-lohan-from-the-premiere-of-exploitative-oprah-approved-docu-series-lindsay/	Flavorwire	e
2384	Lindsay Lohan Declares She's Not Oprah in Oprah Docu-Series	http://www.thewire.com/entertainment/2014/03/lindsay-lohan-declares-shes-not-oprah-oprah-docu-series/358986/	The Wire	e
2385	'Lindsay' premiere: 5 most upsetting moments from Lindsay Lohan's reality show	http://www.washingtonpost.com/blogs/style-blog/wp/2014/03/10/lindsay-premiere-5-most-upsetting-moments-from-lindsay-lohans-reality-show/	Washington Post \(blog\)	e
2386	Obsessed TV Report Card: Lindsay Is the Best Reality Debut in Years	http://www.glamour.com/entertainment/blogs/obsessed/2014/03/lindsay-own-review.html	Glamour \(blog\)	e
2387	"Lindsay Airs ?�� So, What Did You Think?"	http://www.refinery29.com/2014/03/64069/lindsay-lohan-reality-show-recap	Refinery29	e
2388	'Lindsay' docu-series offers all access to Lohan	http://archive.firstcoastnews.com/video/default.aspx\?bctid=3322977619001	First Coast News	e
2389	Will Lindsay Lohan's New Reality Show Destroy Her Career?	http://www.vh1.com/celebrity/2014-03-10/lindsay-lohan-reality-show-troubles/	VH1	e
2390	Lohan has 'inner peace'	http://www.iol.co.za/tonight/news/international/lohan-has-inner-peace-1.1658978	Independent Online	e
2391	5 Things That Happen In LiLo's New Reality Show That Prove This Won't Be Her  ...	http://www.crushable.com/2014/03/10/entertainment/television/lindsay-lohan-reality-show-premiere-recap-sad/	Crushable	e
2392	The First Episode of OWN's Lindsay Was Full of Baggage	http://www.vulture.com/2014/03/lindsay-own-first-episode-baggage.html	Vulture	e
2393	Lindsay Lohan's new reality TV show on Oprah Winfrey Network turns out to be  ...	http://www.nydailynews.com/entertainment/tv-movies/lindsay-lohan-kicks-reality-tv-show-oprah-network-article-1.1716308	New York Daily News	e
2394	Lindsay Lohan Shares Journals from Rehab on Lindsay	http://www.seattlepi.com/entertainment/tv/tvguide/article/Lindsay-Lohan-Shares-Journals-from-Rehab-on-5303387.php	Seattle Post Intelligencer	e
2395	The First Episode of OWN's Lindsay Had Baggage	http://www.vulture.com/2014/03/lindsay-own-first-episode-baggage.html\?mid=googlenews	Vulture	e
2396	"Lindsay Lohan's Makes Reality TV Debut In 'Lindsay' - Drama, Tears And No  ..."	http://www.entertainmentwise.com/news/143189/Lindsay-Lohans-Makes-Reality-TV-Debut-In-Lindsay-Drama-Tears-And-No-Place-To-Call-Home	Entertainmentwise	e
2397	Lindsay Lohan reality show on OWN network: What's the verdict?	http://www.wptv.com/entertainment/lindsay-lohan-reality-show-on-own-network-whats-the-verdict	WPTV	e
